date,exchange,beginning_outstanding,fresh_exposure,exposure_liquidated,end_outstanding,securities_count,amount_financed,exposure_taken
2015-06-18,NSE,76.32,3.49,4.09,75.72,757,,
2015-06-19,NSE,75.72,4.2,5.05,74.88,760,,
2015-06-22,NSE,74.88,3.12,4.79,73.21,759,,
2015-06-23,NSE,73.21,3.08,3.92,72.37,757,,
2015-06-24,NSE,72.37,3.68,4.81,71.24,757,,
2015-06-25,NSE,71.24,3.17,3.74,70.66,758,,
2015-06-26,NSE,70.66,3.94,3.84,70.77,756,,
2015-06-29,NSE,70.77,2.68,3.79,69.66,754,,
2015-06-30,NSE,69.66,3.51,4.41,68.76,754,,
2015-07-01,NSE,68.76,3.14,4.4,67.51,753,,
2015-07-02,NSE,67.51,5.64,3.63,69.52,753,,
2015-07-03,NSE,69.52,4.03,3.7,69.86,752,,
2015-07-06,NSE,69.86,3.98,4.06,69.77,750,,
2015-07-07,NSE,69.77,4.2,4.06,69.9,737,,
2015-07-08,NSE,69.9,3.02,4.87,68.06,737,,
2015-07-09,NSE,68.06,6.63,3.23,71.46,738,,
2015-07-10,NSE,71.46,6.11,4.4,73.17,736,,
2015-07-13,NSE,73.17,4.28,3.84,73.62,737,,
2015-07-14,NSE,73.62,3.46,4.38,72.69,736,,
2015-07-15,NSE,72.69,4.68,4.43,72.95,736,,
2015-07-16,NSE,72.95,5.56,4.46,74.04,738,,
2015-07-17,NSE,74.04,3.96,4.49,73.51,736,,
2015-07-20,NSE,73.51,3.51,4.57,72.45,738,,
2015-07-21,NSE,72.45,3.71,4.15,72.02,740,,
2015-07-22,NSE,72.02,5.35,4.04,73.33,741,,
2015-07-23,NSE,73.33,5.21,4.52,74.02,741,,
2015-07-24,NSE,74.02,0.34,0.33,74.03,741,,
2015-07-27,NSE,74.03,0.48,0.48,74.03,741,,
2015-07-28,NSE,74.03,9.44,9.54,73.93,743,,
2015-07-29,NSE,73.93,9.35,3.23,80.04,743,,
2015-07-30,NSE,80.04,4.9,5.57,79.37,747,,
2015-07-31,NSE,79.37,4.29,7.47,76.19,747,,
2015-08-03,NSE,76.19,4.26,5.35,75.09,747,,
2015-08-04,NSE,75.09,4.87,6.45,73.51,741,,
2015-08-05,NSE,73.51,7.16,5.55,75.12,741,,
2015-08-06,NSE,75.12,4.48,6.24,73.36,743,,
2015-08-07,NSE,73.36,7.36,6.08,74.64,758,,
2015-08-10,NSE,74.64,7.35,5.12,76.88,760,,
2015-08-11,NSE,76.88,6.39,5.14,78.13,758,,
2015-08-12,NSE,78.13,6.17,5.41,78.9,759,,
2015-08-13,NSE,78.9,7.29,5.32,80.87,761,,
2015-08-14,NSE,80.87,8.0,5.97,82.9,764,,
2015-08-17,NSE,82.9,5.11,6.51,81.49,765,,
2015-08-18,NSE,81.49,1.78,1.6,81.68,762,,
2015-08-19,NSE,81.68,5.92,6.79,80.81,763,,
2015-08-20,NSE,80.81,7.65,7.93,80.52,763,,
2015-08-21,NSE,80.52,6.73,4.87,82.38,760,,
2015-08-24,NSE,82.38,9.11,6.12,85.37,757,,
2015-08-25,NSE,85.37,9.04,5.12,89.29,759,,
2015-08-26,NSE,89.29,28.21,11.82,105.68,764,,
2015-08-27,NSE,105.68,5.16,20.46,90.37,761,,
2015-08-28,NSE,90.37,4.51,8.9,85.98,760,,
2015-08-31,NSE,85.98,4.52,5.36,85.15,756,,
2015-09-01,NSE,85.15,5.02,5.14,85.03,756,,
2015-09-02,NSE,85.03,4.22,4.15,85.11,757,,
2015-09-03,NSE,85.11,4.95,4.33,85.73,755,,
2015-09-04,NSE,85.73,3.65,4.39,84.98,754,,
2015-09-07,NSE,84.98,3.89,5.02,83.85,753,,
2015-09-08,NSE,83.85,4.23,4.78,83.3,751,,
2015-09-09,NSE,83.3,3.34,4.93,81.71,753,,
2015-09-10,NSE,81.71,3.11,5.84,78.98,752,,
2015-09-11,NSE,78.98,4.54,3.77,79.74,747,,
2015-09-14,NSE,79.74,3.05,4.23,78.57,746,,
2015-09-15,NSE,78.57,4.4,3.65,79.32,747,,
2015-09-16,NSE,79.32,0.52,0.72,79.12,748,,
2015-09-18,NSE,79.12,0.47,3.5,76.09,746,,
2015-09-21,NSE,76.09,5.52,6.18,75.43,747,,
2015-09-22,NSE,75.43,6.8,5.08,77.15,744,,
2015-09-23,NSE,77.15,4.99,3.63,78.51,747,,
2015-09-24,NSE,78.51,5.32,4.05,79.78,748,,
2015-09-28,NSE,79.78,4.0,3.6,80.17,747,,
2015-09-29,NSE,80.17,5.41,3.7,81.88,747,,
2015-09-30,NSE,81.88,4.63,5.27,81.24,746,,
2015-10-01,NSE,81.24,4.8,4.21,81.83,748,,
2015-10-05,NSE,81.83,4.72,5.02,81.53,746,,
2015-10-06,NSE,81.53,4.03,4.61,80.94,745,,
2015-10-07,NSE,80.94,5.9,6.07,80.78,744,,
2015-10-08,NSE,80.78,4.87,4.54,81.11,746,,
2015-10-09,NSE,81.11,5.05,5.3,80.86,744,,
2015-10-12,NSE,80.86,8.01,6.42,82.44,841,,
2015-10-13,NSE,82.44,5.03,5.7,81.78,825,,
2015-10-14,NSE,81.78,4.39,4.28,81.89,824,,
2015-10-15,NSE,81.89,4.1,4.09,81.9,824,,
2015-10-16,NSE,81.9,5.43,4.32,83.0,827,,
2015-10-19,NSE,83.0,4.09,8.74,78.35,829,,
2015-10-20,NSE,78.35,4.21,4.84,77.72,828,,
2015-10-21,NSE,77.72,4.27,4.35,77.64,827,,
2015-10-23,NSE,77.64,6.78,4.33,80.09,828,,
2015-10-26,NSE,80.09,5.18,4.46,80.81,827,,
2015-10-27,NSE,80.81,6.06,5.43,81.44,826,,
2015-10-28,NSE,81.44,4.63,3.68,82.39,828,,
2015-10-29,NSE,82.39,5.97,3.55,84.81,828,,
2015-10-30,NSE,84.81,5.63,5.2,85.24,828,,
2015-11-02,NSE,85.24,5.55,4.55,86.23,828,,
2015-11-03,NSE,86.23,5.99,6.55,85.67,828,,
2015-11-04,NSE,85.67,5.31,4.75,86.23,844,,
2015-11-05,NSE,86.23,3.94,5.19,84.97,842,,
2015-11-06,NSE,84.97,5.48,4.48,85.98,844,,
2015-11-09,NSE,85.98,7.27,4.4,88.85,848,,
2015-11-11,NSE,87.45,0.03,0.04,87.44,849,,
2015-11-13,NSE,87.44,7.33,5.25,89.52,848,,
2015-11-16,NSE,89.52,8.62,6.13,92.01,849,,
2015-11-17,NSE,92.01,5.4,6.23,91.18,849,,
2015-11-18,NSE,91.18,6.69,5.35,92.52,850,,
2015-11-19,NSE,92.52,6.11,5.63,93.0,849,,
2015-11-20,NSE,93.0,6.12,6.37,92.76,850,,
2015-11-23,NSE,92.76,6.46,5.01,94.2,850,,
2015-11-24,NSE,94.2,5.56,7.41,92.35,850,,
2015-11-26,NSE,92.35,5.49,6.62,91.22,849,,
2015-11-27,NSE,91.22,6.34,4.87,92.68,848,,
2015-11-30,NSE,92.68,9.75,9.51,92.92,851,,
2015-12-01,NSE,92.92,5.41,1.88,96.46,848,,
2015-12-02,NSE,96.46,0.44,1.29,95.61,849,,
2015-12-03,NSE,95.61,11.36,13.6,93.37,868,,
2015-12-04,NSE,93.37,6.01,8.63,90.76,863,,
2015-12-07,NSE,90.76,7.88,4.92,93.72,863,,
2015-12-08,NSE,93.72,6.63,5.07,95.28,863,,
2015-12-09,NSE,95.28,6.81,6.29,95.8,863,,
2015-12-10,NSE,95.8,12.51,5.69,102.62,864,,
2015-12-11,NSE,102.62,4.39,12.34,94.67,863,,
2015-12-14,NSE,94.67,7.84,4.41,98.11,866,,
2015-12-15,NSE,98.11,5.6,6.61,97.1,867,,
2015-12-16,NSE,97.1,3.79,4.78,96.1,867,,
2015-12-17,NSE,96.1,5.81,8.03,93.89,868,,
2015-12-18,NSE,93.89,1.0,1.49,93.39,867,,
2015-12-21,NSE,93.39,8.74,5.84,96.3,868,,
2015-12-22,NSE,96.3,8.61,6.5,98.4,867,,
2015-12-23,NSE,98.4,11.1,5.3,104.2,869,,
2015-12-24,NSE,104.2,1.51,4.95,100.76,868,,
2015-12-28,NSE,100.76,7.96,11.82,96.89,867,,
2015-12-29,NSE,96.89,11.5,11.73,96.66,863,,
2015-12-30,NSE,96.66,6.76,8.02,95.4,865,,
2015-12-31,NSE,95.4,6.21,6.92,94.69,866,,
2016-01-01,NSE,94.69,6.91,6.94,94.67,865,,
2016-01-04,NSE,94.67,6.81,7.16,94.31,867,,
2016-01-05,NSE,94.31,12.26,7.5,99.06,901,,
2016-01-06,NSE,99.06,10.63,17.25,92.45,898,,
2016-01-07,NSE,92.45,9.58,7.84,94.19,895,,
2016-01-08,NSE,94.19,11.25,6.25,99.2,900,,
2016-01-11,NSE,99.2,9.77,11.92,97.05,902,,
2016-01-12,NSE,97.05,7.12,7.44,96.73,900,,
2016-01-13,NSE,96.73,5.35,6.75,95.33,899,,
2016-01-14,NSE,95.33,8.12,6.53,96.93,898,,
2016-01-15,NSE,96.93,6.98,8.25,95.66,896,,
2016-01-18,NSE,95.66,12.35,9.08,98.93,900,,
2016-01-19,NSE,98.93,1.87,3.8,96.99,899,,
2016-01-20,NSE,96.99,5.43,9.13,93.29,899,,
2016-01-21,NSE,93.29,5.45,5.67,93.07,899,,
2016-01-22,NSE,93.07,4.89,5.54,92.43,899,,
2016-01-25,NSE,92.43,5.38,5.48,92.33,900,,
2016-01-27,NSE,92.33,5.21,8.78,88.76,900,,
2016-01-28,NSE,88.76,8.71,5.58,91.89,899,,
2016-01-29,NSE,91.89,6.32,7.95,90.26,899,,
2016-02-01,NSE,90.26,11.24,11.83,89.67,921,,
2016-02-02,NSE,89.67,5.76,6.99,88.45,883,,
2016-02-03,NSE,88.45,9.84,7.94,90.34,883,,
2016-02-04,NSE,90.34,1.32,2.64,89.02,884,,
2016-02-05,NSE,89.02,6.01,7.44,87.58,885,,
2016-02-08,NSE,87.58,2.03,2.02,87.59,885,,
2016-02-09,NSE,87.59,4.91,5.94,86.56,887,,
2016-02-10,NSE,86.56,8.01,6.06,88.51,889,,
2016-02-11,NSE,88.51,2.4,2.71,88.2,885,,
2016-02-12,NSE,88.2,7.77,5.85,90.12,887,,
2016-02-15,NSE,90.12,7.13,9.08,88.17,886,,
2016-02-16,NSE,88.17,4.56,9.38,83.35,887,,
2016-02-17,NSE,83.35,5.2,5.89,82.67,886,,
2016-02-18,NSE,82.67,4.77,5.18,82.26,884,,
2016-02-19,NSE,82.26,1.29,1.41,82.13,884,,
2016-02-22,NSE,82.13,2.73,4.72,80.14,883,,
2016-02-23,NSE,80.14,5.49,4.36,81.27,885,,
2016-02-24,NSE,81.27,4.28,3.69,81.86,885,,
2016-02-25,NSE,81.86,3.83,6.37,79.32,884,,
2016-02-26,NSE,79.32,15.49,2.96,91.85,884,,
2016-02-29,NSE,91.85,4.87,13.36,83.37,884,,
2016-03-01,NSE,83.37,3.57,4.32,82.62,883,,
2016-03-02,NSE,82.62,4.47,5.25,81.84,882,,
2016-03-03,NSE,81.84,4.91,6.96,79.79,883,,
2016-03-04,NSE,79.79,10.2,9.31,80.68,918,,
2016-03-08,NSE,80.68,5.79,5.89,80.58,871,,
2016-03-09,NSE,80.58,0.67,0.51,80.74,871,,
2016-03-10,NSE,80.74,6.92,7.42,80.24,874,,
2016-03-11,NSE,80.24,0.25,0.32,80.17,871,,
2016-03-14,NSE,80.17,10.56,6.31,84.41,872,,
2016-03-15,NSE,84.41,2.9,9.2,78.11,868,,
2016-03-16,NSE,78.11,3.11,2.78,78.45,870,,
2016-03-17,NSE,78.45,2.8,2.66,78.59,870,,
2016-03-18,NSE,78.59,5.99,3.33,81.24,868,,
2016-03-21,NSE,81.24,4.86,5.69,80.41,868,,
2016-03-22,NSE,80.41,4.22,5.39,79.24,868,,
2016-03-23,NSE,79.24,5.99,5.02,80.21,867,,
2016-03-28,NSE,80.21,5.2,4.48,80.93,865,,
2016-03-29,NSE,80.93,4.8,4.98,80.75,863,,
2016-03-30,NSE,80.75,5.83,6.13,80.44,863,,
2016-03-31,NSE,80.44,4.14,7.31,77.28,863,,
2016-04-01,NSE,77.28,0.74,1.04,76.98,860,,
2016-04-04,NSE,76.98,8.82,4.72,81.08,862,,
2016-04-05,NSE,81.08,7.98,6.69,82.38,893,,
2016-04-06,NSE,82.38,5.52,5.62,82.28,887,,
2016-04-07,NSE,82.28,8.62,4.74,86.16,890,,
2016-04-08,NSE,86.16,0.18,0.13,86.2,890,,
2016-04-11,NSE,86.2,0.85,0.47,86.58,890,,
2016-04-12,NSE,86.58,7.71,10.12,84.17,892,,
2016-04-13,NSE,84.17,5.59,5.95,83.81,888,,
2016-04-18,NSE,83.81,5.88,7.8,81.9,887,,
2016-04-20,NSE,81.9,3.86,8.35,77.41,888,,
2016-04-21,NSE,77.41,7.04,4.92,79.53,886,,
2016-04-22,NSE,79.53,5.55,4.95,80.13,884,,
2016-04-25,NSE,80.13,4.22,5.46,78.89,885,,
2016-04-26,NSE,78.89,5.92,3.24,81.58,886,,
2016-04-27,NSE,81.58,4.54,3.67,82.44,888,,
2016-04-28,NSE,82.44,4.93,5.42,81.95,888,,
2016-04-29,NSE,81.95,6.21,5.64,82.52,888,,
2016-05-02,NSE,82.52,8.71,4.69,86.54,887,,
2016-05-03,NSE,86.54,6.51,6.32,86.73,888,,
2016-05-04,NSE,86.73,7.43,5.49,88.68,887,,
2016-05-05,NSE,88.68,7.58,8.11,88.15,885,,
2016-05-06,NSE,88.15,4.89,4.72,88.32,885,,
2016-05-09,NSE,88.32,4.3,5.55,87.08,885,,
2016-05-10,NSE,87.08,3.52,4.02,86.57,887,,
2016-05-11,NSE,86.57,3.99,5.13,85.43,886,,
2016-05-12,NSE,85.43,5.62,5.25,85.81,887,,
2016-05-13,NSE,85.81,4.82,6.42,84.2,887,,
2016-05-16,NSE,84.2,4.55,5.49,83.26,885,,
2016-05-17,NSE,83.26,5.93,6.02,83.17,886,,
2016-05-18,NSE,83.17,7.13,3.42,86.88,884,,
2016-05-19,NSE,86.88,4.31,5.33,85.86,886,,
2016-05-20,NSE,85.86,4.24,3.57,86.53,887,,
2016-05-23,NSE,86.53,6.04,4.06,88.52,891,,
2016-05-24,NSE,88.52,4.07,4.37,88.22,890,,
2016-05-25,NSE,88.22,3.53,3.4,88.34,890,,
2016-05-26,NSE,88.34,3.96,4.64,87.66,888,,
2016-05-27,NSE,87.66,3.38,5.35,85.68,888,,
2016-05-30,NSE,85.68,8.68,5.54,88.83,888,,
2016-05-31,NSE,88.83,5.23,6.68,87.37,884,,
2016-06-01,NSE,87.37,6.45,6.52,87.31,885,,
2016-06-02,NSE,87.31,6.6,6.41,87.5,930,,
2016-06-03,NSE,87.5,6.19,6.37,87.33,919,,
2016-06-06,NSE,87.33,5.15,3.8,88.67,919,,
2016-06-07,NSE,88.67,6.47,5.04,90.1,921,,
2016-06-08,NSE,90.1,4.19,4.82,89.47,922,,
2016-06-09,NSE,89.47,4.39,5.06,88.8,922,,
2016-06-10,NSE,88.8,6.86,4.76,90.9,923,,
2016-06-13,NSE,90.9,6.63,4.26,93.27,923,,
2016-06-14,NSE,93.27,5.81,6.53,92.55,921,,
2016-06-15,NSE,92.55,5.16,4.05,93.66,924,,
2016-06-16,NSE,93.66,5.97,7.35,92.29,924,,
2016-06-17,NSE,92.29,7.82,5.29,94.82,922,,
2016-06-20,NSE,94.82,5.7,4.59,95.94,923,,
2016-06-21,NSE,95.94,4.76,5.39,95.31,924,,
2016-06-22,NSE,95.31,4.83,4.06,96.08,923,,
2016-06-23,NSE,96.08,4.8,5.67,95.22,923,,
2016-06-24,NSE,95.22,4.16,5.53,93.84,923,,
2016-06-27,NSE,93.84,6.63,4.5,95.97,923,,
2016-06-28,NSE,95.97,4.92,4.35,96.54,924,,
2016-06-29,NSE,96.54,5.99,3.57,98.96,922,,
2016-06-30,NSE,98.96,7.07,4.98,101.05,923,,
2016-07-01,NSE,101.05,8.8,7.16,102.68,924,,
2016-07-04,NSE,102.68,2.3,0.85,104.13,924,,
2016-07-05,NSE,104.13,10.99,14.17,100.95,941,,
2016-07-07,NSE,100.95,5.56,6.44,100.07,933,,
2016-07-08,NSE,100.07,7.4,5.2,102.27,931,,
2016-07-11,NSE,102.27,7.42,5.07,104.62,931,,
2016-07-12,NSE,104.62,6.66,6.85,104.43,932,,
2016-07-13,NSE,104.43,9.76,7.83,106.35,932,,
2016-07-14,NSE,106.35,8.17,8.67,105.85,931,,
2016-07-15,NSE,105.85,6.82,10.42,102.25,934,,
2016-07-18,NSE,102.25,6.78,6.44,102.58,934,,
2016-07-19,NSE,102.58,9.85,6.08,106.35,932,,
2016-07-20,NSE,106.35,8.39,4.23,110.51,931,,
2016-07-21,NSE,110.51,4.27,6.27,108.51,933,,
2016-07-22,NSE,108.51,7.92,6.01,110.42,935,,
2016-07-25,NSE,110.42,8.98,10.78,108.61,934,,
2016-07-26,NSE,108.61,6.28,6.76,108.13,931,,
2016-07-27,NSE,108.13,8.81,5.95,111.0,933,,
2016-07-28,NSE,111.0,8.2,7.66,111.53,934,,
2016-07-29,NSE,111.53,13.16,12.69,112.0,935,,
2016-08-01,NSE,112.0,1.14,5.4,107.74,928,,
2016-08-02,NSE,107.74,8.27,11.5,104.5,931,,
2016-08-03,NSE,104.5,14.69,19.17,100.03,959,,
2016-08-04,NSE,100.03,6.36,5.09,101.3,886,,
2016-08-05,NSE,101.3,18.83,13.53,106.6,959,,
2016-08-08,NSE,106.6,5.67,5.9,106.38,959,,
2016-08-09,NSE,106.38,8.32,8.9,105.79,957,,
2016-08-10,NSE,105.79,7.73,7.12,106.41,957,,
2016-08-11,NSE,106.41,7.01,7.14,106.28,957,,
2016-08-12,NSE,106.28,6.58,7.78,105.09,958,,
2016-08-16,NSE,105.09,5.53,5.27,105.35,959,,
2016-08-17,NSE,105.35,1.32,1.17,105.5,956,,
2016-08-18,NSE,105.5,10.43,10.57,105.36,958,,
2016-08-19,NSE,105.36,1.16,1.5,105.02,955,,
2016-08-22,NSE,105.02,6.9,6.68,105.23,956,,
2016-08-23,NSE,105.23,7.16,6.01,106.38,955,,
2016-08-24,NSE,106.38,11.81,8.55,109.65,956,,
2016-08-25,NSE,109.65,0.8,7.64,102.81,953,,
2016-08-26,NSE,102.81,4.07,4.22,102.65,955,,
2016-08-29,NSE,102.65,1.0,0.63,103.02,952,,
2016-08-30,NSE,103.02,7.86,6.88,104.0,954,,
2016-08-31,NSE,104.0,3.14,5.4,101.74,953,,
2016-09-01,NSE,101.74,4.39,6.08,100.06,952,,
2016-09-02,NSE,100.06,5.88,4.47,101.47,952,,
2016-09-06,NSE,101.47,6.48,5.19,102.76,987,,
2016-09-07,NSE,102.76,6.05,4.46,104.35,982,,
2016-09-08,NSE,104.35,7.47,7.54,104.28,981,,
2016-09-09,NSE,104.28,6.31,6.7,103.89,983,,
2016-09-12,NSE,103.89,7.03,7.29,103.63,981,,
2016-09-14,NSE,103.63,8.18,5.96,105.86,982,,
2016-09-15,NSE,105.86,5.86,5.95,105.77,984,,
2016-09-16,NSE,105.77,6.51,6.43,105.84,984,,
2016-09-19,NSE,105.84,6.11,5.96,105.99,981,,
2016-09-20,NSE,105.99,7.26,8.2,105.05,982,,
2016-09-21,NSE,105.05,5.48,5.94,104.59,982,,
2016-09-22,NSE,104.59,7.21,4.56,107.24,981,,
2016-09-23,NSE,107.24,5.71,5.07,107.88,980,,
2016-09-26,NSE,107.88,6.41,6.76,107.53,982,,
2016-09-27,NSE,107.53,6.54,6.48,107.59,983,,
2016-09-28,NSE,107.59,6.61,4.54,109.66,985,,
2016-09-29,NSE,109.66,5.73,6.25,109.13,984,,
2016-09-30,NSE,109.13,11.24,8.79,111.58,983,,
2016-10-03,NSE,111.58,13.89,17.03,108.44,1022,,
2016-10-04,NSE,108.44,6.06,8.57,105.93,1013,,
2016-10-05,NSE,105.93,7.99,8.5,105.42,1012,,
2016-10-06,NSE,105.42,5.68,5.53,105.56,1012,,
2016-10-07,NSE,105.56,6.24,8.04,103.76,1013,,
2016-10-10,NSE,103.76,6.08,6.49,103.36,1012,,
2016-10-13,NSE,103.36,5.67,4.76,104.27,1012,,
2016-10-14,NSE,104.27,6.76,3.79,107.24,1014,,
2016-10-17,NSE,107.24,6.72,5.95,108.01,1016,,
2016-10-18,NSE,108.01,6.27,5.42,108.86,1017,,
2016-10-19,NSE,108.86,5.55,5.24,109.17,1016,,
2016-10-20,NSE,109.17,6.84,6.46,109.56,1014,,
2016-10-21,NSE,109.56,5.92,6.1,109.38,1014,,
2016-10-24,NSE,109.38,7.17,7.6,108.95,1013,,
2016-10-25,NSE,108.95,6.47,4.71,110.71,1015,,
2016-10-26,NSE,110.71,6.33,5.56,111.48,1016,,
2016-10-27,NSE,111.48,7.51,5.55,113.43,1017,,
2016-10-28,NSE,113.43,7.75,5.29,115.89,1018,,
2016-10-30,NSE,115.89,0.01,0.11,115.79,1018,,
2016-11-01,NSE,115.79,6.75,6.8,115.74,1018,,
2016-11-02,NSE,115.74,7.98,10.64,113.09,1053,,
2016-11-03,NSE,113.09,8.41,4.08,117.42,1050,,
2016-11-04,NSE,117.42,6.15,6.45,117.13,1048,,
2016-11-07,NSE,117.13,7.7,5.62,119.21,1048,,
2016-11-08,NSE,119.21,5.03,8.36,115.88,1050,,
2016-11-09,NSE,115.88,5.41,6.68,114.6,1051,,
2016-11-10,NSE,114.6,7.05,5.18,116.47,1050,,
2016-11-11,NSE,116.47,7.13,11.41,112.18,1050,,
2016-11-15,NSE,112.18,8.41,9.54,111.05,1049,,
2016-11-16,NSE,111.05,9.22,7.42,112.84,1048,,
2016-11-17,NSE,112.84,6.52,7.78,111.58,1052,,
2016-11-18,NSE,111.58,5.54,5.26,111.86,1052,,
2016-11-21,NSE,111.86,3.05,6.16,108.76,1052,,
2016-11-22,NSE,108.76,5.67,4.2,110.22,1053,,
2016-11-23,NSE,110.22,4.8,5.84,109.18,1055,,
2016-11-24,NSE,109.18,2.48,6.74,104.92,1052,,
2016-11-25,NSE,104.92,3.99,4.07,104.84,1050,,
2016-11-28,NSE,104.84,3.74,3.43,105.15,1047,,
2016-11-29,NSE,105.15,4.37,4.6,104.92,1043,,
2016-11-30,NSE,104.92,3.85,4.44,104.34,1045,,
2016-12-01,NSE,104.34,4.19,4.3,104.23,1045,,
2016-12-02,NSE,104.23,3.51,4.31,103.43,1046,,
2016-12-05,NSE,103.43,4.63,3.93,104.13,1047,,
2016-12-06,NSE,104.13,3.75,5.38,102.49,1069,,
2016-12-07,NSE,102.49,2.27,3.36,101.4,1063,,
2016-12-08,NSE,101.4,3.91,2.96,102.35,1062,,
2016-12-09,NSE,102.35,3.63,3.23,102.74,1064,,
2016-12-12,NSE,102.74,0.65,0.8,102.59,1064,,
2016-12-13,NSE,102.59,2.41,3.16,101.83,1066,,
2016-12-14,NSE,101.83,6.1,4.37,103.56,1066,,
2016-12-15,NSE,103.56,4.99,2.3,106.25,1064,,
2016-12-16,NSE,106.25,4.85,3.18,107.92,1064,,
2016-12-19,NSE,107.92,3.43,3.58,107.77,1064,,
2016-12-20,NSE,107.77,3.81,4.02,107.56,1061,,
2016-12-21,NSE,107.56,3.93,2.93,108.56,1063,,
2016-12-22,NSE,108.56,3.42,5.2,106.78,1062,,
2016-12-23,NSE,106.78,3.91,4.53,106.16,1064,,
2016-12-26,NSE,106.16,4.37,6.23,104.3,1064,,
2016-12-27,NSE,104.3,5.74,2.65,107.4,1065,,
2016-12-28,NSE,107.4,5.8,4.67,108.53,1065,,
2016-12-29,NSE,108.53,2.98,4.35,107.16,1066,,
2016-12-30,NSE,107.16,5.52,4.29,108.39,1064,,
2017-01-02,NSE,108.39,3.99,5.14,107.23,1061,,
2017-01-03,NSE,107.23,3.48,7.61,103.1,1059,,
2017-01-04,NSE,103.1,3.4,4.08,102.42,1058,,
2017-01-05,NSE,102.42,5.68,4.9,103.2,1060,,
2017-01-06,NSE,103.2,5.59,4.92,103.86,1078,,
2017-01-09,NSE,103.86,6.11,4.89,105.08,1063,,
2017-01-10,NSE,105.08,5.44,4.04,106.49,1064,,
2017-01-11,NSE,106.49,5.13,5.43,106.19,1064,,
2017-01-12,NSE,106.19,10.86,5.99,111.06,1065,,
2017-01-13,NSE,111.06,9.66,8.01,112.71,1065,,
2017-01-16,NSE,112.71,4.95,7.76,109.9,1065,,
2017-01-17,NSE,109.9,5.26,6.73,108.42,1068,,
2017-01-18,NSE,108.42,5.52,4.32,109.63,1066,,
2017-01-19,NSE,109.63,4.88,4.56,109.94,1065,,
2017-01-20,NSE,109.94,7.21,7.77,109.39,1064,,
2017-01-23,NSE,109.39,4.69,7.52,106.56,1063,,
2017-01-24,NSE,106.56,6.05,5.98,106.63,1062,,
2017-01-25,NSE,106.63,5.62,5.75,106.49,1062,,
2017-01-27,NSE,106.49,5.23,5.08,106.64,1060,,
2017-01-30,NSE,106.64,5.57,6.66,105.54,1060,,
2017-01-31,NSE,105.54,6.0,7.11,104.43,1061,,
2017-02-01,NSE,104.43,4.96,5.3,104.09,1061,,
2017-02-02,NSE,104.09,5.83,5.96,103.96,1060,,
2017-02-03,NSE,103.96,6.8,7.72,103.04,1060,,
2017-02-06,NSE,103.04,9.78,6.48,106.34,1081,,
2017-02-07,NSE,106.34,11.09,9.15,108.28,1069,,
2017-02-08,NSE,108.28,8.31,8.66,107.93,1067,,
2017-02-09,NSE,107.93,6.99,8.43,106.49,1068,,
2017-02-10,NSE,106.49,10.3,6.46,110.33,1066,,
2017-02-13,NSE,110.33,10.32,6.63,114.01,1066,,
2017-02-14,NSE,114.01,9.88,9.78,114.12,1067,,
2017-02-15,NSE,114.12,6.61,9.24,111.49,1066,,
2017-02-16,NSE,111.49,6.06,8.5,109.05,1069,,
2017-02-17,NSE,109.05,7.18,8.29,107.94,1068,,
2017-02-20,NSE,107.94,1.31,2.82,106.42,1065,,
2017-02-21,NSE,106.42,10.44,6.0,110.87,1067,,
2017-02-22,NSE,110.87,7.16,15.81,102.22,1065,,
2017-02-23,NSE,102.22,9.82,10.05,102.0,1066,,
2017-02-27,NSE,102.0,6.92,6.84,102.08,1063,,
2017-02-28,NSE,102.08,10.99,6.42,106.64,1065,,
2017-03-01,NSE,106.64,5.99,9.44,103.2,1064,,
2017-03-02,NSE,103.2,7.94,7.98,103.16,1066,,
2017-03-03,NSE,103.16,9.08,8.19,104.06,1065,,
2017-03-06,NSE,104.06,7.99,21.04,91.0,1082,,
2017-03-07,NSE,91.0,3.37,3.83,90.55,1068,,
2017-03-08,NSE,90.55,3.91,3.46,90.99,1072,,
2017-03-09,NSE,90.99,4.21,3.48,91.72,1070,,
2017-03-10,NSE,91.72,6.83,9.42,89.14,1070,,
2017-03-14,NSE,89.14,0.73,0.72,89.14,1068,,
2017-03-15,NSE,89.14,4.7,3.82,90.02,1071,,
2017-03-16,NSE,90.02,4.63,5.52,89.13,1068,,
2017-03-17,NSE,89.13,3.79,5.44,87.48,1066,,
2017-03-20,NSE,87.48,4.4,8.7,83.18,1062,,
2017-03-21,NSE,83.18,4.62,4.29,83.51,1061,,
2017-03-22,NSE,83.51,5.43,3.33,85.61,1063,,
2017-03-23,NSE,85.61,5.73,4.4,86.94,1064,,
2017-03-24,NSE,86.94,5.05,4.37,87.62,1064,,
2017-03-27,NSE,87.62,4.37,5.21,86.78,1061,,
2017-03-28,NSE,86.78,0.61,1.04,86.35,1058,,
2017-03-29,NSE,86.35,3.52,5.32,84.54,1063,,
2017-03-30,NSE,84.54,7.63,6.23,85.94,1063,,
2017-03-31,NSE,85.94,8.05,9.74,84.25,1062,,
2017-04-03,NSE,84.25,8.51,7.21,85.55,1064,,
2017-04-05,NSE,85.55,6.16,8.28,83.43,1074,,
2017-04-06,NSE,83.43,5.44,8.67,80.2,1066,,
