date,exchange,beginning_outstanding,fresh_exposure,exposure_liquidated,end_outstanding,securities_count,amount_financed,exposure_taken
2020-04-07,BSE,222.38,,6.93,225.51,886,225.49,10.28
2020-04-07,NSE,3212.36,186.89,355.75,3043.5,1319,,
2020-04-08,BSE,225.62,,19.67,215.74,887,215.72,9.98
2020-04-08,NSE,3043.5,285.31,227.14,3101.66,1319,,
2020-04-09,BSE,215.56,,16.06,213.81,887,213.78,14.88
2020-04-09,NSE,3101.66,271.67,468.62,2904.72,1316,,
2020-04-13,BSE,213.39,,32.07,194.88,885,194.86,13.8
2020-04-13,NSE,2904.72,370.13,251.27,3023.59,1315,,
2020-04-15,BSE,193.52,,12.44,199.87,886,199.87,19.14
2020-04-15,NSE,3023.59,443.92,319.5,3148.0,1315,,
2020-04-16,BSE,199.09,,16.18,211.84,885,211.83,29.16
2020-04-16,NSE,3148.0,273.19,261.89,3159.31,1311,,
2020-04-17,BSE,211.08,,11.38,211.77,884,211.76,12.17
2020-04-17,NSE,3159.31,417.47,526.73,3050.04,1310,,
2020-04-20,NSE,3050.04,508.61,331.01,3227.64,1307,,
2020-04-21,NSE,3227.64,456.57,308.19,3376.02,1309,,
2020-04-22,BSE,220.57,,14.65,228.47,885,228.46,22.63
2020-04-22,NSE,3376.02,318.43,390.06,3304.38,1313,,
2020-04-23,BSE,228.54,,15.86,228.5,882,228.49,15.95
2020-04-23,NSE,3304.38,434.0,401.82,3336.56,1314,,
2020-04-24,BSE,228.36,,19.2,228.64,885,228.63,19.67
2020-04-24,NSE,3336.56,492.55,323.58,3505.53,1314,,
2020-04-27,BSE,228.34,,15.95,236.92,883,236.91,25.1
2020-04-27,NSE,3505.53,393.71,450.63,3448.61,1307,,
2020-04-28,BSE,236.83,,22.28,232.17,884,232.16,17.74
2020-04-28,NSE,3448.61,445.02,481.06,3412.58,1314,,
2020-04-29,BSE,232.11,,23.87,227.41,882,227.4,19.23
2020-04-29,NSE,3412.58,491.33,458.82,3445.09,1318,,
2020-04-30,BSE,227.04,,19.92,229.83,880,229.82,22.84
2020-04-30,NSE,3445.09,613.71,667.96,3390.84,1314,,
2020-05-04,BSE,229.58,,28.65,225.52,880,225.51,24.44
2020-05-04,NSE,3390.84,689.08,367.83,3712.1,1310,,
2020-05-05,BSE,219.16,,15.74,239.3,827,239.29,36.32
2020-05-05,NSE,3712.1,522.35,417.63,3816.82,1309,,
2020-05-06,NSE,3816.82,349.97,525.4,3641.4,1310,,
2020-05-07,NSE,3641.4,446.75,285.81,3802.33,1307,,
2020-05-08,NSE,3802.33,480.82,448.04,3835.12,1308,,
2020-05-11,BSE,243.07,,17.4,247.65,829,247.65,20.55
2020-05-11,NSE,3835.12,448.84,402.17,3881.78,1305,,
2020-05-12,BSE,244.07,,14.88,246.65,828,246.64,17.61
2020-05-12,NSE,3881.78,407.61,459.21,3830.18,1306,,
2020-05-13,BSE,246.34,,19.91,247.73,826,247.72,17.68
2020-05-13,NSE,3830.18,647.16,615.51,3861.83,1307,,
2020-05-14,NSE,3861.83,579.24,408.15,4032.92,1304,,
2020-05-15,BSE,248.28,,15.36,257.35,830,5253.58,24.63
2020-05-15,NSE,4032.92,423.27,393.31,4062.88,1302,,
2020-05-18,BSE,257.31,,14.77,259.11,828,259.1,16.43
2020-05-18,NSE,4062.88,666.99,456.72,4273.15,1302,,
2020-05-19,NSE,4273.15,372.86,449.6,4196.41,1304,,
2020-05-20,BSE,270.0,,18.17,266.2,830,266.2,14.37
2020-05-20,NSE,4196.41,327.28,527.17,3996.52,1304,,
2020-05-22,BSE,259.32,,23.57,252.46,823,252.45,16.31
2020-05-22,NSE,4043.15,549.65,412.9,4179.9,1301,,
2020-05-26,BSE,252.34,,15.13,257.92,825,257.91,20.31
2020-05-26,NSE,4179.9,520.19,450.99,4249.1,1304,,
2020-05-27,BSE,257.0,,17.78,258.48,823,258.47,19.27
2020-05-27,NSE,4249.1,325.75,510.93,4063.92,1304,,
2020-05-28,BSE,258.18,,23.77,248.59,822,248.58,14.47
2020-05-28,NSE,4063.92,629.02,822.97,3869.97,1261,,
2020-05-29,BSE,248.14,,21.25,240.47,824,240.46,15.11
2020-05-29,NSE,3869.97,555.37,675.85,3749.49,1258,,
2020-06-01,BSE,240.31,,23.49,235.01,822,235.0,15.96
2020-06-01,NSE,3749.49,785.64,814.16,3720.97,1256,,
2020-06-02,NSE,3720.97,746.1,689.96,3777.11,1270,,
2020-06-03,NSE,3777.11,964.19,773.9,3967.39,1282,,
2020-06-04,NSE,3967.39,705.79,626.41,4046.77,1296,,
2020-06-05,NSE,4046.77,821.51,859.86,4008.41,1303,,
2020-06-08,NSE,4008.41,1074.74,808.97,4274.18,1315,,
2020-06-09,NSE,4274.18,826.35,714.0,4386.52,1321,,
2020-06-10,NSE,4386.52,592.19,634.4,4344.31,1323,,
2020-06-11,NSE,4344.31,873.73,595.1,4622.93,1328,,
2020-06-12,BSE,248.19,,19.6,261.37,814,261.36,32.69
2020-06-12,NSE,4622.93,496.52,661.0,4458.45,1335,,
2020-06-15,NSE,4458.45,690.34,350.5,4798.29,1340,,
2020-06-16,NSE,4798.29,741.89,791.71,4748.47,1347,,
2020-06-17,BSE,263.0,,25.88,258.75,817,258.75,21.16
2020-06-17,NSE,4748.47,526.45,544.58,4730.34,1347,,
2020-06-18,NSE,4730.34,577.28,715.4,4592.21,1355,,
2020-06-19,BSE,258.35,,23.46,251.52,815,251.51,15.94
2020-06-19,NSE,4592.21,766.16,824.75,4533.63,1359,,
2020-06-22,BSE,250.8,,23.19,250.48,815,250.48,21.34
2020-06-22,NSE,4533.63,1048.74,862.97,4719.4,1363,,
2020-06-23,NSE,4719.4,861.05,924.8,4655.65,1373,,
2020-06-24,NSE,4655.65,1266.22,856.58,5065.28,1386,,
2020-06-25,BSE,242.06,,24.29,256.03,814,256.02,39.31
2020-06-25,NSE,5065.28,679.82,604.99,5140.11,1390,,
2020-06-26,BSE,255.18,,20.43,255.65,813,255.65,19.48
2020-06-26,NSE,5140.11,807.81,784.64,5163.28,1393,,
2020-06-29,NSE,5163.28,632.93,501.66,5294.55,1393,,
2020-06-30,NSE,5294.55,621.29,597.05,5318.8,1398,,
2020-07-01,NSE,5318.8,535.72,640.74,5213.77,1400,,
2020-07-02,NSE,5213.77,669.84,809.99,5073.62,1399,,
2020-07-03,NSE,5073.62,651.46,695.83,5029.25,1391,,
2020-07-06,NSE,5029.25,850.66,875.36,5004.55,1390,,
2020-07-07,BSE,237.52,,24.11,240.34,806,240.34,23.34
2020-07-07,NSE,5004.55,991.36,862.95,5132.95,1386,,
2020-07-08,BSE,239.94,,23.36,243.92,808,243.91,25.45
2020-07-08,NSE,5132.95,1159.6,880.46,5412.09,1384,,
2020-07-09,NSE,5412.09,740.3,738.4,5413.99,1389,,
2020-07-10,BSE,246.32,,21.06,247.04,811,247.03,22.02
2020-07-10,NSE,5413.99,847.42,700.7,5560.71,1394,,
2020-07-13,BSE,246.02,,18.95,254.29,818,254.28,25.05
2020-07-13,NSE,5560.71,802.11,647.17,5715.64,1392,,
2020-07-14,BSE,253.79,,17.67,259.64,815,259.64,23.96
2020-07-14,NSE,5715.64,918.93,634.33,6000.25,1391,,
2020-07-15,BSE,257.49,,19.01,265.39,817,265.39,25.45
2020-07-15,NSE,6000.25,890.63,749.66,6141.22,1320,,
2020-07-16,NSE,6141.22,620.89,722.71,6039.39,1320,,
2020-07-17,BSE,274.06,,22.4,267.94,813,267.93,16.17
2020-07-17,NSE,6039.39,690.9,916.54,5813.75,1326,,
2020-07-20,NSE,5813.75,828.09,838.68,5803.16,1327,,
2020-07-21,NSE,5803.16,989.5,1058.3,5734.35,1332,,
2020-07-22,NSE,5734.35,952.72,751.28,5935.79,1338,,
2020-07-23,NSE,5935.79,826.52,870.81,5891.51,1338,,
2020-07-24,BSE,267.8,,23.72,264.35,817,264.35,19.83
2020-07-24,NSE,5891.51,841.44,631.16,6101.78,1338,,
2020-07-27,BSE,266.36,,20.15,270.03,817,270.03,23.52
2020-07-27,NSE,6101.78,848.08,652.5,6297.36,1337,,
2020-07-28,NSE,6297.36,651.94,850.03,6099.26,1339,,
2020-07-29,NSE,6099.26,857.05,795.57,6160.75,1338,,
2020-07-30,BSE,271.3,,22.67,274.65,815,274.66,25.81
2020-07-30,NSE,6160.75,906.73,679.89,6387.59,1343,,
2020-07-31,BSE,274.41,,18.18,282.02,821,282.03,25.49
2020-08-03,BSE,282.57,,26.26,276.65,823,276.66,20.41
2020-08-03,NSE,6178.27,832.48,600.63,6410.12,1337,,
2020-08-04,BSE,276.0,,15.9,285.96,829,285.97,24.94
2020-08-04,NSE,6410.12,692.0,786.69,6315.43,1340,,
2020-08-05,BSE,284.84,,23.38,278.9,828,278.91,17.38
2020-08-05,NSE,6315.43,922.18,820.27,6417.34,1387,,
2020-08-06,BSE,277.86,,24.05,283.4,831,283.4,25.79
2020-08-06,NSE,6417.34,759.12,904.71,6271.75,1348,,
2020-08-07,BSE,282.67,,20.71,280.97,829,280.98,19.13
2020-08-07,NSE,6271.75,787.74,923.82,6135.67,1355,,
2020-08-10,BSE,280.35,,21.27,279.66,830,279.67,19.94
2020-08-10,NSE,6135.67,997.01,923.45,6209.24,1335,,
2020-08-12,NSE,6309.16,843.02,744.24,6407.95,1323,,
2020-08-13,BSE,276.79,,20.28,280.75,830,280.75,22.79
2020-08-13,NSE,6407.95,886.44,846.62,6447.76,1323,,
2020-08-14,BSE,279.62,,23.05,277.9,828,277.91,23.6
2020-08-14,NSE,6447.76,1069.92,820.91,6696.77,1321,,
2020-08-17,NSE,6696.77,656.17,721.64,6631.31,1321,,
2020-08-18,BSE,284.11,,19.86,283.38,824,283.39,17.31
2020-08-18,NSE,6631.31,723.16,886.09,6468.38,1327,,
2020-08-19,BSE,282.94,,22.67,280.56,823,280.57,17.77
2020-08-19,NSE,6468.38,929.54,871.35,6526.56,1328,,
2020-08-20,BSE,281.92,,23.94,282.25,832,282.26,23.01
2020-08-20,NSE,6526.56,971.37,722.73,6775.21,1327,,
2020-08-21,NSE,6775.21,994.3,929.49,6840.01,1325,,
2020-08-24,BSE,281.92,,26.56,279.96,833,279.97,23.91
2020-08-24,NSE,6840.01,873.15,925.11,6788.05,1335,,
2020-08-25,NSE,6788.05,960.86,948.59,6800.33,1333,,
2020-08-26,NSE,6800.33,1018.27,978.98,6839.61,1351,,
2020-08-27,NSE,6839.61,1048.75,971.57,6916.79,1335,,
2020-08-28,BSE,277.3,,56.45,279.64,833,279.65,25.9
2020-08-28,NSE,6916.79,1042.38,954.5,7004.67,1333,,
2020-08-31,NSE,7004.67,1194.66,962.26,7237.08,1333,,
2020-09-01,NSE,7237.08,115.97,432.91,6920.14,1330,,
2020-09-02,NSE,6920.14,130.95,286.95,6764.14,1326,,
2020-09-03,BSE,209.89,,10.26,204.94,807,204.44,6.34
2020-09-03,NSE,6764.14,157.22,310.7,6610.66,1322,,
2020-09-04,NSE,6610.66,744.77,655.0,6700.43,1317,,
2020-09-07,BSE,199.47,,11.57,220.45,800,220.08,32.6
2020-09-07,NSE,6700.43,357.06,332.72,6724.77,1309,,
2020-09-08,BSE,220.73,,7.74,222.26,801,221.89,9.5
2020-09-08,NSE,6724.77,474.62,612.15,6587.24,1299,,
2020-09-09,BSE,222.37,,10.37,221.04,798,220.68,9.08
2020-09-09,NSE,6587.24,359.97,435.11,6512.1,1291,,
2020-09-10,NSE,6512.1,419.95,462.76,6469.29,1284,,
2020-09-11,NSE,6469.29,364.48,743.14,6090.64,1287,,
2020-09-14,NSE,6090.64,491.36,400.64,6181.37,1213,,
2020-09-15,NSE,6181.37,601.09,669.89,6112.57,1210,,
2020-09-16,NSE,6103.74,432.81,463.91,6072.63,1210,,
2020-09-17,NSE,6072.63,450.09,565.42,5957.3,1210,,
2020-09-18,NSE,5957.3,530.55,606.4,5881.45,1214,,
2020-09-21,NSE,5881.45,632.69,429.72,6084.42,1198,,
2020-09-22,BSE,199.33,,15.68,203.46,794,203.47,19.83
2020-09-22,NSE,6084.42,340.57,371.12,6053.86,1195,,
2020-09-23,BSE,203.6,,11.43,202.53,794,202.54,10.37
2020-09-23,NSE,6053.86,363.78,298.86,6118.79,1194,,
2020-09-24,BSE,202.67,,9.97,203.14,792,203.08,10.45
2020-09-24,NSE,6118.79,333.57,306.37,6145.99,1195,,
2020-09-25,NSE,6145.99,298.92,359.19,6085.72,1201,,
2020-09-28,NSE,6085.72,342.33,422.47,6005.57,1200,,
2020-09-29,NSE,6005.57,473.66,443.76,6035.47,1196,,
2020-09-30,NSE,6035.47,376.8,317.24,6095.03,1194,,
2020-10-01,BSE,194.26,,5.94,195.5,791,195.49,7.2
2020-10-01,NSE,6095.03,382.55,594.95,5882.63,1196,,
2020-10-05,BSE,194.98,,12.91,192.65,801,192.64,10.68
2020-10-05,NSE,5882.63,490.17,408.27,5964.52,1201,,
2020-10-06,NSE,5964.52,430.18,429.98,5964.73,1203,,
2020-10-07,BSE,196.11,,9.51,193.96,801,193.96,7.44
2020-10-07,NSE,5964.73,511.11,458.86,6016.98,1211,,
2020-10-08,BSE,194.12,,12.22,194.48,802,194.48,12.63
2020-10-08,NSE,6016.98,540.97,473.24,6084.71,1211,,
2020-10-09,NSE,6084.71,510.18,485.43,6109.46,1216,,
2020-10-12,NSE,6109.46,451.13,408.39,6152.2,1211,,
2020-10-13,BSE,193.63,,20.84,183.17,797,183.16,10.38
2020-10-13,NSE,6152.2,450.98,388.13,6215.05,1206,,
2020-10-14,BSE,183.3,,10.28,183.32,801,183.32,10.36
2020-10-14,NSE,6215.05,487.84,576.88,6126.0,1199,,
2020-10-15,BSE,183.45,,8.67,183.15,799,183.14,8.39
2020-10-15,NSE,6126.0,617.68,388.14,6355.55,1201,,
2020-10-16,BSE,182.74,,9.88,189.58,802,189.57,16.75
2020-10-16,NSE,6355.55,342.87,353.45,6344.97,1199,,
2020-10-19,BSE,189.73,,11.18,185.74,800,185.72,7.24
2020-10-19,NSE,6344.97,391.36,486.41,6249.92,1195,,
2020-10-20,BSE,185.89,,10.96,185.81,800,185.8,10.88
2020-10-20,NSE,6249.92,421.95,378.65,6293.22,1197,,
2020-10-21,BSE,185.95,,10.52,184.18,802,184.19,8.76
2020-10-21,NSE,6293.22,532.05,494.5,6330.77,1183,,
2020-10-22,BSE,184.72,,10.59,184.54,804,184.53,10.44
2020-10-22,NSE,6330.77,410.46,392.15,6349.08,1183,,
2020-10-23,BSE,182.86,,9.03,183.28,807,183.26,9.55
2020-10-23,NSE,6349.08,463.99,435.79,6377.28,1183,,
2020-10-26,BSE,185.08,,8.52,185.91,811,185.9,9.39
2020-10-26,NSE,6377.28,595.4,368.37,6604.31,1184,,
2020-10-27,BSE,185.8,,13.08,186.09,801,186.07,13.44
2020-10-27,NSE,6604.31,483.85,585.53,6502.62,1182,,
2020-10-28,BSE,188.7,,14.51,183.66,800,183.65,9.55
2020-10-28,NSE,6502.62,618.78,429.18,6692.22,1173,,
2020-10-30,BSE,187.79,,5.73,190.84,801,190.82,8.86
2020-10-30,NSE,6758.15,379.88,270.34,6867.69,1176,,
2020-11-02,NSE,6867.69,535.95,550.66,6852.98,1181,,
2020-11-03,NSE,6852.98,470.45,602.45,6720.99,1184,,
2020-11-04,BSE,190.59,,12.54,188.78,827,188.76,10.76
2020-11-04,NSE,6720.99,515.74,538.34,6698.38,1186,,
2020-11-05,BSE,188.76,,12.43,187.6,828,187.59,11.35
2020-11-05,NSE,6698.38,508.89,765.34,6441.93,1190,,
2020-11-06,BSE,187.6,,15.91,186.57,828,186.55,14.99
2020-11-06,NSE,6441.93,655.59,661.2,6436.32,1189,,
2020-11-09,BSE,186.57,,17.33,179.95,828,179.94,10.86
2020-11-09,NSE,6436.32,555.77,651.59,6340.5,1191,,
2020-11-10,NSE,6340.5,846.35,772.08,6414.77,1189,,
2020-11-11,BSE,179.84,,19.57,177.34,832,177.33,17.14
2020-11-11,NSE,6414.77,721.49,755.77,6380.49,1189,,
2020-11-12,BSE,177.34,,12.81,179.16,832,179.14,14.66
2020-11-12,NSE,6380.49,677.95,584.65,6473.8,1186,,
2020-11-13,BSE,179.12,,14.03,178.15,827,178.13,13.12
2020-11-13,NSE,6473.8,531.02,522.62,6482.19,1186,,
2020-11-14,BSE,178.16,,15.09,174.66,833,174.66,11.74
2020-11-14,NSE,6482.19,204.0,169.97,6516.22,1186,,
2020-11-17,BSE,174.66,,4.54,175.17,834,175.16,5.05
2020-11-17,NSE,6516.22,674.47,684.92,6505.77,1189,,
2020-11-18,BSE,175.15,,15.23,177.06,830,177.06,17.29
2020-11-18,NSE,6505.77,719.28,654.77,6570.29,1188,,
2020-11-19,BSE,177.06,,14.45,176.82,832,176.81,14.56
2020-11-19,NSE,6570.29,955.9,673.24,6852.95,1183,,
2020-11-20,BSE,176.79,,12.77,186.95,827,186.95,23.11
2020-11-20,NSE,6852.95,678.65,619.67,6911.94,1183,,
2020-11-23,BSE,186.9,,12.27,192.03,828,192.03,17.4
2020-11-23,NSE,6911.94,709.69,804.21,6817.42,1182,,
2020-11-24,BSE,192.03,,23.19,181.33,828,181.32,12.65
2020-11-24,NSE,6817.42,693.48,745.72,6765.18,1182,,
2020-11-25,BSE,181.3,,15.44,182.68,832,182.68,16.99
2020-11-25,NSE,6765.18,876.66,587.07,7054.77,1180,,
2020-11-26,BSE,182.63,,14.14,188.11,837,188.1,19.78
2020-11-26,NSE,7054.77,486.49,540.65,7000.61,1177,,
2020-11-27,BSE,188.1,,12.66,184.15,835,184.14,8.75
2020-11-27,NSE,7000.61,802.46,908.51,6894.56,1179,,
2020-12-01,NSE,6894.56,705.14,722.78,6876.92,1184,,
2020-12-02,BSE,184.33,,14.98,181.51,843,181.51,12.25
2020-12-02,NSE,6876.92,806.64,722.32,6961.24,1184,,
2020-12-03,BSE,181.47,,19.81,181.17,826,181.16,19.53
2020-12-03,NSE,6961.24,911.74,874.79,6998.19,1175,,
2020-12-04,BSE,181.18,,17.66,180.19,827,180.18,16.82
2020-12-04,NSE,6998.19,911.29,893.5,7015.98,1184,,
2020-12-07,BSE,180.17,,15.17,179.53,829,179.53,14.69
2020-12-07,NSE,7015.98,931.14,864.8,7082.32,1187,,
2020-12-08,BSE,179.53,,53.12,178.81,834,178.88,15.78
2020-12-09,NSE,7275.41,863.66,864.28,7274.79,1185,,
2020-12-10,BSE,182.04,,17.14,180.54,826,180.54,15.68
2020-12-10,NSE,7274.79,776.75,669.31,7382.23,1182,,
2020-12-11,BSE,180.54,,17.48,180.58,833,180.58,17.53
2020-12-11,NSE,7382.23,859.59,765.15,7476.67,1181,,
2020-12-14,NSE,7476.65,711.94,701.28,7487.3,1179,,
2020-12-15,BSE,180.41,,17.29,176.78,842,176.78,13.82
2020-12-15,NSE,7487.3,753.94,795.23,7446.01,1180,,
2020-12-16,NSE,7446.01,791.79,811.92,7425.88,1180,,
2020-12-17,BSE,178.12,,16.13,180.22,853,180.22,18.4
2020-12-17,NSE,7425.88,821.25,706.32,7540.81,1189,,
2020-12-18,NSE,7540.81,743.81,706.43,7578.19,1184,,
2020-12-21,BSE,184.48,,15.36,185.26,850,185.25,16.18
2020-12-21,NSE,7578.19,1119.22,784.27,7913.13,1187,,
2020-12-22,BSE,185.19,,17.81,191.34,850,191.33,23.96
2020-12-22,NSE,7913.13,544.87,878.29,7579.72,1186,,
2020-12-23,NSE,7579.72,657.72,792.72,7444.72,1204,,
2020-12-24,NSE,7444.72,732.94,704.92,7472.74,1208,,
2020-12-28,BSE,181.07,,16.74,181.51,848,181.5,17.21
2020-12-28,NSE,7472.74,634.97,702.04,7405.67,1205,,
2020-12-29,NSE,7405.67,702.04,624.7,7483.0,1204,,
2020-12-30,NSE,7483.0,606.39,610.75,7478.64,1206,,
2020-12-31,BSE,189.41,,11.46,191.93,858,191.91,13.99
2021-01-01,BSE,191.92,,11.58,192.91,857,192.88,12.65
2021-01-01,NSE,7590.91,595.25,678.68,7507.48,1207,,
2021-01-04,BSE,192.93,,13.63,190.25,871,190.23,11.01
2021-01-04,NSE,7507.48,949.0,1037.82,7418.67,1213,,
2021-01-05,BSE,190.24,,16.75,193.39,876,193.37,19.97
2021-01-05,NSE,7418.67,983.55,827.01,7575.21,1216,,
2021-01-06,BSE,193.37,,15.1,197.15,878,197.12,18.9
2021-01-06,NSE,7575.21,1343.7,956.84,7962.06,1236,,
2021-01-07,NSE,7962.06,1107.31,983.25,8086.13,1234,,
2021-01-08,BSE,206.62,,25.72,206.04,874,206.02,25.23
2021-01-08,NSE,8086.13,1082.13,1318.49,7849.77,1233,,
2021-01-11,BSE,206.03,,32.3,194.34,885,194.33,20.73
2021-01-11,NSE,7849.77,1113.86,915.87,8047.76,1232,,
2021-01-12,BSE,194.38,,22.76,198.66,885,198.65,27.16
2021-01-12,NSE,8047.76,1111.96,1037.91,8121.81,1233,,
2021-01-13,BSE,198.86,,24.38,197.75,882,197.75,23.35
2021-01-13,NSE,8121.81,1256.86,942.96,8435.7,1234,,
2021-01-14,BSE,197.46,,17.59,205.88,886,205.87,26.09
2021-01-15,BSE,205.72,,18.13,206.39,886,206.39,18.85
2021-01-15,NSE,7672.27,1041.03,723.8,7989.5,1212,,
2021-01-18,NSE,8818.08,858.37,753.55,8922.9,1228,,
2021-01-19,BSE,213.83,,15.43,217.01,893,217.0,18.63
2021-01-19,NSE,8922.9,669.26,823.48,8768.67,1233,,
2021-01-20,BSE,217.03,,16.76,216.57,900,216.56,16.32
2021-01-20,NSE,8768.67,777.86,893.99,8652.55,1240,,
2021-01-21,BSE,216.53,,17.71,215.51,902,215.51,16.8
2021-01-21,NSE,8652.55,1161.09,964.56,8849.07,1246,,
2021-01-22,BSE,215.42,,19.34,222.61,902,222.61,26.61
2021-01-22,NSE,8849.07,1116.8,662.21,9303.65,1254,,
2021-01-25,BSE,224.18,,15.81,233.71,911,233.7,25.37
2021-01-25,NSE,9303.65,787.54,708.54,9382.65,1253,,
2021-01-27,BSE,233.66,,17.2,236.02,912,236.01,19.6
2021-01-27,NSE,9382.65,663.38,609.42,9436.61,1253,,
2021-01-28,BSE,236.01,,14.81,236.26,912,236.26,15.14
2021-01-28,NSE,9436.61,620.24,581.7,9475.14,1250,,
2021-01-29,BSE,236.21,,12.56,237.63,915,237.63,14.11
2021-01-29,NSE,9475.14,781.7,664.77,9592.07,1256,,
2021-02-01,BSE,240.97,,16.66,243.95,915,243.95,19.68
2021-02-01,NSE,9592.07,781.45,1157.02,9216.5,1268,,
2021-02-02,BSE,244.19,,21.77,239.06,928,239.05,16.68
2021-02-02,NSE,9216.5,1196.94,1279.38,9134.06,1273,,
2021-02-03,NSE,9134.06,1201.19,1146.36,9188.88,1274,,
2021-02-04,BSE,235.58,,22.73,235.85,922,235.84,23.1
2021-02-04,NSE,9188.88,1262.61,1201.8,9249.7,1280,,
2021-02-05,NSE,9249.7,1372.88,1067.84,9554.74,1271,,
2021-02-08,NSE,9554.74,1138.04,1199.54,9493.24,1273,,
2021-02-09,BSE,243.64,,26.32,240.27,929,240.27,23.0
2021-02-10,NSE,9759.15,993.48,886.53,9866.1,1272,,
2021-02-11,BSE,243.03,,18.26,243.34,928,243.32,18.66
2021-02-11,NSE,9866.1,1044.72,1009.31,9901.51,1275,,
2021-02-12,NSE,9901.51,1072.25,917.55,10056.21,1279,,
2021-02-15,NSE,10056.21,908.19,995.87,9968.53,1274,,
2021-02-16,BSE,246.84,,19.38,248.6,933,248.6,21.17
2021-02-16,NSE,9968.53,1134.75,981.2,10122.08,1279,,
2021-02-17,BSE,248.64,,20.19,252.38,934,252.38,24.02
2021-02-17,NSE,10122.08,1048.74,871.24,10299.58,1281,,
2021-02-18,NSE,10299.58,1236.69,1000.32,10535.95,1281,,
2021-02-19,BSE,256.0,,21.51,262.5,942,262.49,28.12
2021-02-19,NSE,10535.95,1157.72,691.26,11002.4,1282,,
2021-02-22,BSE,262.49,,11.66,277.95,944,277.95,27.2
2021-02-22,NSE,11002.4,1043.41,713.82,11331.99,1294,,
2021-02-23,BSE,277.71,,18.64,285.61,948,285.61,26.63
2021-02-23,NSE,11331.99,929.36,1098.74,11162.61,1295,,
2021-02-25,NSE,11099.71,1290.73,1399.65,10990.79,1291,,
2021-02-26,BSE,302.83,,38.46,295.24,945,295.24,31.02
2021-03-01,NSE,11835.15,926.54,1010.54,11751.15,1299,,
2021-03-02,BSE,317.77,,27.97,312.56,967,312.55,22.77
2021-03-02,NSE,11751.15,1145.5,1384.19,11512.46,1306,,
2021-03-03,BSE,312.41,,33.9,301.02,963,301.01,22.96
2021-03-03,NSE,11512.46,1300.85,1628.69,11184.62,1303,,
2021-03-05,BSE,295.74,,24.11,301.04,974,301.03,29.48
2021-03-05,NSE,11470.22,1512.19,889.9,12092.51,1309,,
2021-03-08,BSE,300.97,,21.42,313.47,972,313.46,34.16
2021-03-08,NSE,12092.51,985.14,925.9,12151.75,1312,,
2021-03-10,BSE,317.17,,27.67,315.63,968,315.63,26.18
2021-03-10,NSE,12261.52,791.52,954.8,12098.23,1321,,
2021-03-12,NSE,12098.23,1225.22,961.6,12361.86,1329,,
2021-03-15,BSE,311.75,,22.64,316.24,967,316.24,27.47
2021-03-15,NSE,12361.86,899.38,704.04,12557.19,1334,,
2021-03-16,NSE,12557.19,860.98,883.57,12534.61,1336,,
2021-03-17,NSE,12534.61,975.4,750.87,12759.13,1331,,
2021-03-18,NSE,12759.13,1008.44,982.32,12785.25,1333,,
2021-03-19,BSE,325.2,,21.5,324.14,979,324.12,20.49
2021-03-19,NSE,12785.25,693.39,1200.86,12277.79,1334,,
2021-03-22,BSE,324.11,,30.65,310.4,983,310.37,16.91
2021-03-22,NSE,12277.79,815.16,744.09,12348.86,1330,,
2021-03-23,BSE,310.21,,18.41,308.35,986,307.93,16.22
2021-03-23,NSE,12348.86,793.57,754.1,12388.33,1332,,
2021-03-24,BSE,308.15,,17.47,306.78,990,306.76,16.15
2021-03-24,NSE,12388.33,908.54,630.2,12666.66,1334,,
2021-03-25,NSE,12666.66,769.23,808.66,12627.23,1341,,
2021-03-26,NSE,12627.23,738.3,916.66,12448.87,1348,,
2021-03-30,BSE,319.21,,16.73,318.11,995,318.07,15.67
2021-03-30,NSE,12448.87,687.47,1049.14,12087.19,1346,,
2021-03-31,BSE,318.1,,21.24,313.02,994,312.98,16.15
2021-03-31,NSE,12087.19,758.6,761.45,12084.34,1351,,
2021-04-01,BSE,312.62,,19.71,308.18,997,308.14,15.35
2021-04-01,NSE,12084.34,742.19,726.33,12100.2,1349,,
2021-04-05,BSE,308.27,,14.47,305.09,1006,305.05,11.72
2021-04-05,NSE,12100.2,1065.58,733.59,12432.2,1352,,
2021-04-06,BSE,305.08,,16.65,308.22,1004,308.18,20.1
2021-04-06,NSE,12432.2,996.54,927.6,12501.14,1355,,
2021-04-07,BSE,308.16,,18.29,312.08,1000,312.05,22.28
2021-04-07,NSE,12501.14,1173.46,1254.16,12420.45,1352,,
2021-04-08,BSE,312.06,,26.72,309.7,995,309.67,24.51
2021-04-08,NSE,12420.45,1150.87,1088.94,12482.38,1348,,
2021-04-09,BSE,309.63,,24.03,318.81,1004,318.66,33.24
2021-04-09,NSE,12482.38,1174.58,1020.67,12636.29,1353,,
2021-04-12,BSE,318.82,,19.96,322.87,1011,322.7,24.02
2021-04-12,NSE,12636.29,1313.37,1092.45,12857.21,1356,,
2021-04-13,BSE,322.61,,28.41,329.36,1009,330.29,35.2
2021-04-13,NSE,12857.21,744.5,744.83,12856.88,1365,,
2021-04-15,NSE,12856.88,701.89,809.33,12749.43,1364,,
2021-04-16,BSE,329.81,,18.84,329.2,1004,329.12,18.32
2021-04-16,NSE,12749.43,902.43,1102.39,12549.48,1376,,
