date,exchange,beginning_outstanding,fresh_exposure,exposure_liquidated,end_outstanding,securities_count,amount_financed,exposure_taken
2020-01-01,NSE,539157.36,37248.3,33104.01,543301.64,1357,,
2020-01-02,BSE,45943.48,,1462.94,46182.29,886,46000.979999999996,1682.96
2020-01-02,NSE,543301.64,52589.94,60600.67,535290.91,1361,,
2020-01-03,NSE,535290.91,52952.16,39972.43,548270.63,1364,,
2020-01-06,NSE,548270.63,51565.04,38902.6,560933.07,1367,,
2020-01-07,NSE,560933.07,45519.88,42949.93,563503.02,1369,,
2020-01-08,NSE,563503.02,37482.32,40524.78,560460.57,1366,,
2020-01-09,BSE,46712.81999999999,,1583.02,46772.7,884,46757.31,1525.56
2020-01-09,NSE,560460.57,49722.31,67449.12,542733.76,1368,,
2020-01-10,NSE,542733.76,56460.07,50862.27,548331.55,1374,,
2020-01-13,BSE,45674.08,,2534.8999999999996,45269.450000000004,890,45245.89,2090.46
2020-01-13,NSE,548331.55,83906.34,83093.84,549144.05,1369,,
2020-01-14,BSE,45181.08,,2004.5500000000002,45183.759999999995,890,45157.25,2052.9300000000003
2020-01-14,NSE,549144.05,62875.52,56550.83,555468.73,1372,,
2020-01-15,NSE,555468.73,59594.45,50902.49,564160.69,1373,,
2020-01-16,NSE,564160.69,65725.68,57428.93,572457.44,1382,,
2020-01-17,NSE,572457.44,65782.98,60861.75,577378.67,1387,,
2020-01-20,BSE,45768.53,,2674.6099999999997,45666.16,891,45651.16,2401.02
2020-01-20,NSE,577378.67,69562.04,42501.89,604438.82,1383,,
2020-01-21,BSE,45686.17,,1889.2800000000002,47088.78999999999,892,47035.409999999996,3221.13
2020-01-21,NSE,604438.82,46107.59,43676.94,606869.47,1386,,
2020-01-22,NSE,606869.47,49022.93,45149.62,610742.79,1390,,
2020-01-23,NSE,610742.79,47593.94,55083.99,603252.74,1386,,
2020-01-24,NSE,603252.74,62908.94,67135.15,599026.54,1391,,
2020-01-27,NSE,599026.54,71206.54,46686.46,623546.61,1394,,
2020-01-28,BSE,46321.89,,1536.39,47848.049999999996,897,47835.06,3036.2200000000003
2020-01-28,NSE,623546.61,59664.55,46614.71,636596.45,1395,,
2020-01-29,BSE,47708.26999999999,,2065.6800000000003,48187.95,896,48182.399999999994,2482.42
2020-01-29,NSE,636596.45,53383.0,52877.92,637101.52,1399,,
2020-01-30,NSE,637101.52,57210.71,45045.11,649267.12,1398,,
2020-01-31,NSE,649267.12,48518.67,49709.56,648076.23,1389,,
2020-02-01,BSE,47788.66,,1971.52,48140.270000000004,893,48127.450000000004,2205.58
2020-02-01,NSE,648076.23,68184.98,43194.63,673066.58,1395,,
2020-02-03,NSE,673066.58,43398.4,54987.36,661477.62,1393,,
2020-02-04,NSE,661477.62,48036.5,72176.03,637338.09,1392,,
2020-02-05,BSE,50077.53,,3759.27,48350.85,902,48337.29,1965.23
2020-02-05,NSE,637338.09,56164.86,57782.83,635720.12,1387,,
2020-02-06,BSE,48376.28,,3041.35,47418.509999999995,904,47404.26,2018.33
2020-02-06,NSE,635720.12,61833.54,60789.58,636764.08,1386,,
2020-02-07,NSE,636764.08,57195.75,48250.64,645709.2,1385,,
2020-02-10,BSE,46901.829999999994,,2137.99,46967.78,905,46950.41,2042.5500000000002
2020-02-10,NSE,645709.2,62555.0,45563.49,662700.71,1384,,
2020-02-11,NSE,662700.71,49133.02,51575.33,660258.4,1393,,
2020-02-12,BSE,48760.86,,2070.29,48148.11,907,48140.54000000001,1480.9299999999998
2020-02-12,NSE,660258.4,51149.74,55370.1,656038.04,1394,,
2020-02-13,NSE,656038.04,52628.38,45518.38,663148.03,1394,,
2020-02-14,NSE,663148.03,57550.31,50983.41,669714.93,1394,,
2020-02-17,NSE,669714.93,42655.43,40597.13,671773.23,1396,,
2020-02-18,BSE,47180.92999999999,,1616.4100000000003,47023.17,905,47006.009999999995,1402.22
2020-02-18,NSE,671773.23,42608.46,47318.68,667063.01,1389,,
2020-02-19,BSE,46946.149999999994,,2046.1599999999999,46468.17999999999,905,46452.39,1502.5
2020-02-19,NSE,667063.01,44421.96,43831.94,667653.03,1390,,
2020-02-20,NSE,667653.03,51308.28,56022.64,662938.66,1392,,
2020-02-24,NSE,662938.66,58739.8,38669.77,683008.69,1395,,
2020-02-25,NSE,683008.69,38484.11,38361.01,683131.79,1394,,
2020-02-26,BSE,47409.979999999996,,1366.54,47603.799999999996,901,47583.84,1537.4700000000003
2020-02-26,NSE,683131.79,41422.89,41115.1,683439.58,1396,,
2020-02-27,BSE,47544.71000000001,,2120.26,47648.64,903,47632.590000000004,2154.04
2020-02-27,NSE,683412.12,35982.19,43605.03,675789.28,1392,,
2020-02-28,BSE,47602.61,,1774.0500000000002,47444.34,904,47428.43000000001,1596.4
2020-02-28,NSE,675789.28,44754.22,58497.97,662045.53,1393,,
2020-03-02,NSE,662045.53,41100.17,57259.89,645885.81,1393,,
2020-03-03,NSE,645885.81,29033.17,52515.38,622403.6,1394,,
2020-03-04,BSE,46001.19,,2620.06,44525.56,911,44509.17999999999,1172.9
2020-03-04,NSE,622403.6,35721.45,47501.05,610623.99,1396,,
2020-03-05,NSE,610623.99,35754.99,40121.41,606257.57,1391,,
2020-03-06,BSE,43392.53999999999,,1702.06,43244.94,909,43228.51,1621.1
2020-03-06,NSE,606257.57,29764.22,49973.35,586048.44,1387,,
2020-03-09,BSE,43383.81,,4142.81,41974.54,909,41958.329999999994,1884.52
2020-03-09,NSE,586048.44,40750.74,63125.04,563674.14,1387,,
2020-03-11,BSE,41749.75,,4084.9800000000005,40150.490000000005,920,40134.06,2482.2200000000003
2020-03-11,NSE,563674.14,26656.84,49841.06,540489.92,1389,,
2020-03-12,NSE,540489.92,33797.73,85293.67,488993.98,1388,,
2020-03-13,BSE,38824.12999999999,,5722.389999999999,34811.79,923,34795.229999999996,1735.4599999999998
2020-03-13,NSE,488993.98,34449.52,102328.18,421115.31,1390,,
2020-03-16,BSE,34718.25,,5421.89,30905.189999999995,925,30904.75,1681.28
2020-03-16,NSE,421115.31,38710.14,35985.05,423840.4,1356,,
2020-03-17,NSE,423840.4,23960.77,32092.03,415709.14,1352,,
2020-03-18,BSE,30658.76,,1678.02,30089.82,925,30089.33,1201.69
2020-03-18,NSE,415709.14,29536.22,36153.91,409091.45,1348,,
2020-03-20,BSE,29498.489999999998,,2442.9700000000003,28750.15,925,28749.980000000003,1779.9099999999999
2020-03-20,NSE,386253.54,24058.4,46315.69,363996.24,1344,,
2020-03-23,NSE,363996.24,22035.31,32400.44,353631.11,1339,,
2020-03-24,NSE,353631.11,12109.46,27914.59,337825.99,1337,,
2020-03-25,NSE,337825.99,12717.62,43555.07,306988.54,1327,,
2020-03-26,NSE,306988.54,18584.13,22288.78,303283.89,1324,,
2020-03-27,BSE,22611.06,,1048.3899999999999,22778.010000000002,925,22776.190000000002,1336.21
2020-03-27,NSE,303283.89,21350.16,22918.56,301715.49,1322,,
2020-03-30,NSE,301715.49,18077.41,14605.2,305187.7,1324,,
2020-03-31,NSE,305187.7,22884.4,21963.27,306108.83,1322,,
2020-04-01,BSE,22300.589999999997,,1156.0299999999997,21960.19,913,21958.260000000002,827.3
2020-04-01,NSE,306108.83,19786.71,9936.17,315959.37,1318,,
2020-04-03,NSE,315959.37,18910.04,13633.74,321235.66,1316,,
2020-04-07,BSE,22237.71,,693.07,22551.1,886,22549.14,1027.95
2020-04-07,NSE,321235.66,18688.55,35574.67,304349.54,1319,,
2020-04-08,BSE,22562.03,,1966.53,21574.120000000003,887,21572.28,997.5199999999999
2020-04-08,NSE,304349.54,28530.54,22713.67,310166.41,1319,,
2020-04-09,BSE,21556.2,,1606.31,21381.43,887,21378.32,1488.4899999999998
2020-04-09,NSE,310166.41,27167.44,46861.53,290472.32,1316,,
2020-04-13,BSE,21338.969999999998,,3206.6199999999994,19487.51,885,19485.6,1380.3200000000002
2020-04-13,NSE,290472.32,37013.37,25127.1,302358.59,1315,,
2020-04-15,BSE,19352.16,,1244.04,19986.879999999997,886,19986.519999999997,1913.94
2020-04-15,NSE,302358.59,44391.74,31950.06,314800.27,1315,,
2020-04-16,BSE,19909.05,,1618.25,21183.77,885,21182.78,2916.09
2020-04-16,NSE,314800.27,27319.03,26188.77,315930.53,1311,,
2020-04-17,BSE,21108.35,,1137.58,21177.0,884,21176.04,1216.52
2020-04-17,NSE,315930.53,41746.58,52673.47,305003.64,1310,,
2020-04-20,NSE,305003.64,50860.9,33100.69,322763.85,1307,,
2020-04-21,NSE,322763.85,45657.04,30819.24,337601.66,1309,,
2020-04-22,BSE,22057.47,,1465.13,22847.4,885,22846.2,2263.0699999999997
2020-04-22,NSE,337601.66,31842.65,39006.47,330437.84,1313,,
2020-04-23,BSE,22854.07,,1585.5400000000002,22849.940000000002,882,22848.78,1594.9399999999998
2020-04-23,NSE,330437.84,43400.32,40182.35,333655.81,1314,,
2020-04-24,BSE,22836.199999999997,,1920.2,22863.83,885,22862.66,1966.7000000000003
2020-04-24,NSE,333655.81,49255.43,32357.75,350553.48,1314,,
2020-04-27,BSE,22834.190000000002,,1594.5900000000001,23692.010000000002,883,23690.8,2510.09
2020-04-27,NSE,350553.48,39370.66,45062.98,344861.16,1307,,
2020-04-28,BSE,23682.98,,2228.39,23216.7,884,23215.67,1774.43
2020-04-28,NSE,344861.16,44502.32,48105.95,341257.52,1314,,
2020-04-29,BSE,23211.39,,2387.21,22740.839999999997,882,22740.120000000003,1923.3000000000002
2020-04-29,NSE,341257.52,49133.29,45881.54,344509.27,1318,,
2020-04-30,BSE,22703.93,,1991.5900000000001,22982.6,880,22981.81,2283.58
2020-04-30,NSE,344509.27,61371.46,66796.3,339084.44,1314,,
2020-05-04,BSE,22957.770000000004,,2864.6,22552.32,880,22551.46,2443.9500000000003
2020-05-04,NSE,339084.44,68908.07,36782.92,371209.59,1310,,
2020-05-05,BSE,21915.54,,1574.3600000000001,23930.15,827,23929.45,3632.25
2020-05-05,NSE,371209.59,52235.4,41762.61,381682.38,1309,,
2020-05-06,NSE,381682.38,34996.79,52539.6,364139.57,1310,,
2020-05-07,NSE,364139.57,44674.83,28580.96,380233.44,1307,,
2020-05-08,NSE,380233.44,48082.2,44803.87,383511.77,1308,,
2020-05-11,BSE,24306.670000000006,,1740.16,24765.22,829,24764.83,2054.8199999999997
2020-05-11,NSE,383511.77,44883.69,40217.46,388178.01,1305,,
2020-05-12,BSE,24407.21,,1488.43,24664.89,828,24664.269999999997,1760.7600000000002
2020-05-12,NSE,388178.01,40760.72,45920.73,383018.01,1306,,
2020-05-13,BSE,24634.28,,1990.6499999999999,24772.53,826,24771.95,1767.73
2020-05-13,NSE,383018.01,64715.6,61550.8,386182.81,1307,,
2020-05-14,NSE,386182.81,57923.9,40815.15,403291.55,1304,,
2020-05-15,BSE,24828.27,,1535.81,25734.980000000003,830,525358.4299999999,2462.55
2020-05-15,NSE,403291.55,42326.68,39330.72,406287.51,1302,,
2020-05-18,BSE,25731.33,,1477.39,25910.659999999996,828,25910.07,1643.1
2020-05-18,NSE,406287.51,66699.37,45671.6,427315.28,1302,,
2020-05-19,NSE,427315.28,37285.92,44960.35,419640.85,1304,,
2020-05-20,BSE,26999.87,,1817.29,26620.410000000003,830,26619.850000000002,1437.1599999999999
2020-05-20,NSE,419640.85,32727.99,52717.19,399651.65,1304,,
2020-05-22,BSE,25931.519999999997,,2357.1000000000004,25245.630000000005,823,25245.03,1630.88
2020-05-22,NSE,404315.03,54964.68,41289.57,417990.14,1301,,
2020-05-26,BSE,25233.88,,1512.85,25791.85,825,25791.42,2030.77
2020-05-26,NSE,417990.14,52018.55,45098.65,424910.04,1304,,
2020-05-27,BSE,25700.1,,1777.8400000000001,25847.760000000002,823,25847.39,1926.9399999999998
2020-05-27,NSE,424910.04,32575.34,51093.44,406391.94,1304,,
2020-05-28,BSE,25818.27,,2377.19,24858.929999999997,822,24858.309999999998,1446.76
2020-05-28,NSE,406391.94,62901.75,82296.88,386996.81,1261,,
2020-05-29,BSE,24813.78,,2124.6299999999997,24046.799999999996,824,24046.17,1510.6
2020-05-29,NSE,386996.81,55536.76,67584.51,374949.06,1258,,
2020-06-01,BSE,24030.93,,2348.86,23501.04,822,23500.410000000003,1596.3600000000001
2020-06-01,NSE,374949.06,78564.06,81416.08,372097.05,1256,,
2020-06-02,NSE,372097.05,74609.99,68996.18,377710.86,1270,,
2020-06-03,NSE,377710.86,96418.53,77390.03,396739.35,1282,,
2020-06-04,NSE,396739.35,70578.89,62641.33,404676.91,1296,,
2020-06-05,NSE,404676.91,82150.76,85986.37,400841.29,1303,,
2020-06-08,NSE,400841.29,107473.62,80897.1,427417.81,1315,,
2020-06-09,NSE,427417.81,82634.56,71399.92,438652.45,1321,,
2020-06-10,NSE,438652.45,59218.94,63440.46,434430.93,1323,,
2020-06-11,NSE,434430.93,87372.6,59510.06,462293.47,1328,,
2020-06-12,BSE,24818.589999999997,,1959.85,26136.64,814,26136.2,3269.4700000000003
2020-06-12,NSE,462293.47,49651.96,66099.94,445845.49,1335,,
2020-06-15,NSE,445845.49,69033.66,35050.04,479829.11,1340,,
2020-06-16,NSE,479829.11,74189.13,79171.11,474847.13,1347,,
2020-06-17,BSE,26299.989999999998,,2587.88,25874.989999999998,817,25874.510000000002,2116.38
2020-06-17,NSE,474847.13,52644.83,54458.4,473033.55,1347,,
2020-06-18,NSE,473033.55,57728.09,71540.16,459221.48,1355,,
2020-06-19,BSE,25835.22,,2345.7,25151.51,815,25151.21,1593.8000000000002
2020-06-19,NSE,459221.48,76616.44,82474.87,453363.06,1359,,
2020-06-22,BSE,25080.120000000003,,2318.65,25048.39,815,25047.96,2134.3599999999997
2020-06-22,NSE,453363.06,104874.43,86297.13,471940.35,1363,,
2020-06-23,NSE,471940.35,86104.6,92479.7,465565.26,1373,,
2020-06-24,NSE,465565.26,126621.62,85658.49,506528.39,1386,,
2020-06-25,BSE,24206.15,,2428.96,25602.779999999995,814,25602.04,3930.73
2020-06-25,NSE,506528.39,67981.63,60499.15,514010.87,1390,,
2020-06-26,BSE,25518.16,,2043.3500000000001,25565.28,813,25564.68,1948.3000000000002
2020-06-26,NSE,514010.87,80780.65,78463.51,516328.01,1393,,
2020-06-29,NSE,516328.01,63293.44,50166.42,529455.04,1393,,
2020-06-30,NSE,529455.04,62129.34,59704.83,531879.55,1398,,
2020-07-01,NSE,531879.55,53572.09,64074.35,521377.29,1400,,
2020-07-02,NSE,521377.29,66983.7,80999.13,507361.86,1399,,
2020-07-03,NSE,507361.86,65146.41,69583.11,502925.17,1391,,
2020-07-06,NSE,502925.17,85065.59,87535.94,500454.81,1390,,
2020-07-07,BSE,23751.68,,2411.13,24033.7,806,24033.52,2333.97
2020-07-07,NSE,500454.81,99135.96,86295.44,513295.32,1386,,
2020-07-08,BSE,23993.91,,2336.35,24391.91,808,24391.46,2544.82
2020-07-08,NSE,513295.32,115959.82,88046.48,541208.66,1384,,
2020-07-09,NSE,541208.66,74030.15,73839.59,541399.22,1389,,
2020-07-10,BSE,24631.56,,2106.2200000000003,24703.89,811,24703.4,2202.08
2020-07-10,NSE,541399.22,84741.71,70070.07,556070.87,1394,,
2020-07-13,BSE,24602.35,,1894.59,25428.589999999997,818,25428.08,2505.01
2020-07-13,NSE,556070.87,80211.08,64717.48,571564.47,1392,,
2020-07-14,BSE,25379.489999999998,,1767.47,25964.030000000002,815,25963.63,2395.76
2020-07-14,NSE,571564.47,91892.96,63432.93,600024.51,1391,,
2020-07-15,BSE,25749.02,,1901.4499999999998,26539.35,817,26538.980000000003,2544.83
2020-07-15,NSE,600024.51,89062.84,74965.79,614121.56,1320,,
2020-07-16,NSE,614121.56,62089.26,72271.41,603939.41,1320,,
2020-07-17,BSE,27405.699999999997,,2239.51,26793.89,813,26793.319999999996,1617.23
2020-07-17,NSE,603939.41,69090.34,91654.46,581375.29,1326,,
2020-07-20,NSE,581375.29,82808.54,83868.13,580315.7,1327,,
2020-07-21,NSE,580315.7,98949.89,105830.43,573435.16,1332,,
2020-07-22,NSE,573435.16,95272.42,75128.41,593579.18,1338,,
2020-07-23,NSE,593579.18,82652.46,87081.07,589150.57,1338,,
2020-07-24,BSE,26780.23,,2371.6099999999997,26435.16,817,26434.73,1982.96
2020-07-24,NSE,589150.57,84144.09,63116.36,610178.3,1338,,
2020-07-27,BSE,26636.28,,2015.4700000000003,27003.14,817,27002.870000000003,2351.9700000000003
2020-07-27,NSE,610178.3,84807.78,65249.96,629736.12,1337,,
2020-07-28,NSE,629736.12,65193.67,85003.39,609926.4,1339,,
2020-07-29,NSE,609926.4,85705.47,79556.96,616074.9,1338,,
2020-07-30,BSE,27130.280000000002,,2267.3599999999997,27464.79,815,27465.78,2580.7
2020-07-30,NSE,616074.9,90673.14,67989.34,638758.69,1343,,
2020-07-31,BSE,27441.25,,1817.96,28202.22,821,28203.190000000002,2549.0999999999995
2020-08-03,BSE,28256.93,,2625.9300000000003,27664.619999999995,823,27665.65,2041.4099999999999
2020-08-03,NSE,617826.54,83248.39,60062.96,641011.97,1337,,
2020-08-04,BSE,27600.44,,1589.7799999999997,28596.190000000002,829,28597.25,2493.83
2020-08-04,NSE,641011.97,69199.73,78668.6,631543.1,1340,,
2020-08-05,BSE,28484.09,,2337.6899999999996,27890.269999999997,828,27891.43,1737.85
2020-08-05,NSE,631543.1,92217.87,82026.59,641734.39,1387,,
2020-08-06,BSE,27786.08,,2404.59,28340.04,831,28339.96,2578.65
2020-08-06,NSE,641734.39,75911.9,90471.07,627175.21,1348,,
2020-08-07,BSE,28267.0,,2070.7999999999997,28096.75,829,28097.510000000002,1912.9499999999998
2020-08-07,NSE,627175.21,78773.61,92381.51,613567.31,1355,,
2020-08-10,BSE,28035.38,,2127.46,27965.6,830,27966.68,1993.91
2020-08-10,NSE,613567.31,99701.46,92345.09,620923.69,1335,,
2020-08-12,NSE,630916.48,84301.97,74423.92,640794.53,1323,,
2020-08-13,BSE,27678.89,,2028.4,28074.57,830,28075.05,2278.7699999999995
2020-08-13,NSE,640794.53,88643.6,84661.99,644776.14,1323,,
2020-08-14,BSE,27961.59,,2304.7300000000005,27790.25,828,27790.75,2360.1099999999997
2020-08-14,NSE,644776.14,106991.7,82090.77,669677.07,1321,,
2020-08-17,NSE,669677.07,65617.32,72163.68,663130.71,1321,,
2020-08-18,BSE,28410.8,,1985.84,28337.89,824,28338.620000000003,1731.4099999999999
2020-08-18,NSE,663130.71,72316.05,88609.18,646837.58,1327,,
2020-08-19,BSE,28294.0,,2267.44,28056.120000000003,823,28056.91,1777.17
2020-08-19,NSE,646837.58,92953.73,87135.12,652656.19,1328,,
2020-08-20,BSE,28192.199999999997,,2394.0899999999997,28225.120000000003,832,28225.690000000002,2300.92
2020-08-20,NSE,652656.19,97137.3,72272.73,677520.76,1327,,
2020-08-21,NSE,677520.76,99430.04,92949.48,684001.32,1325,,
2020-08-24,BSE,28192.019999999997,,2655.65,27995.69,833,27996.57,2391.2299999999996
2020-08-24,NSE,684001.32,87314.73,92510.59,678805.47,1335,,
2020-08-25,NSE,678805.47,96085.7,94858.53,680032.64,1333,,
2020-08-26,NSE,680032.64,101827.16,97898.41,683961.38,1351,,
2020-08-27,NSE,683961.38,104875.1,97157.22,691679.26,1335,,
2020-08-28,BSE,27729.670000000002,,5645.17,27963.64,833,27964.61,2590.2
2020-08-28,NSE,691679.26,104238.39,95450.26,700467.39,1333,,
2020-08-31,NSE,700467.39,119466.19,96225.99,723707.59,1333,,
2020-09-01,NSE,723707.59,11597.12,43290.94,692013.78,1330,,
2020-09-02,NSE,692013.78,13095.46,28695.3,676413.94,1326,,
2020-09-03,BSE,20989.260000000002,,1025.52,20494.339999999997,807,20444.38,634.02
2020-09-03,NSE,676413.94,15721.8,31070.08,661065.67,1322,,
2020-09-04,NSE,661065.67,74476.76,65499.73,670042.7,1317,,
2020-09-07,BSE,19947.300000000003,,1156.52,22045.02,800,22008.420000000002,3260.07
2020-09-07,NSE,670042.7,35705.91,33272.04,672476.57,1309,,
2020-09-08,BSE,22072.530000000002,,774.3,22225.62,801,22189.120000000003,949.8100000000002
2020-09-08,NSE,672476.57,47461.93,61214.85,658723.65,1299,,
2020-09-09,BSE,22236.820000000003,,1036.52,22103.91,798,22067.980000000003,908.19
2020-09-09,NSE,658723.65,35997.32,43510.83,651210.15,1291,,
2020-09-10,NSE,651210.15,41994.84,46275.61,646929.38,1284,,
2020-09-11,NSE,646929.38,36448.36,74313.61,609064.13,1287,,
2020-09-14,NSE,609064.13,49136.06,40063.61,618136.59,1213,,
2020-09-15,NSE,618136.59,60108.82,66988.76,611256.64,1210,,
2020-09-16,NSE,610373.6,43280.56,46391.03,607263.13,1210,,
2020-09-17,NSE,607263.13,45008.78,56541.99,595729.92,1210,,
2020-09-18,NSE,595729.92,53054.99,60640.18,588144.73,1214,,
2020-09-21,NSE,588144.73,63269.45,42972.45,608441.73,1198,,
2020-09-22,BSE,19932.7,,1567.83,20345.93,794,20347.1,1982.7199999999998
2020-09-22,NSE,608441.73,34056.91,37112.35,605386.28,1195,,
2020-09-23,BSE,20359.769999999997,,1143.37,20253.09,794,20254.22,1037.44
2020-09-23,NSE,605386.28,36378.07,29885.75,611878.61,1194,,
2020-09-24,BSE,20267.149999999998,,997.08,20313.93,792,20307.67,1044.9299999999998
2020-09-24,NSE,611878.61,33356.77,30636.67,614598.7,1195,,
2020-09-25,NSE,614598.7,29892.28,35919.38,608571.6,1201,,
2020-09-28,NSE,608571.6,34232.54,42246.94,600557.2,1200,,
2020-09-29,NSE,600557.2,47365.84,44376.19,603546.85,1196,,
2020-09-30,NSE,603546.85,37680.3,31724.31,609502.84,1194,,
2020-10-01,BSE,19426.11,,594.4100000000001,19549.64,791,19549.48,720.27
2020-10-01,NSE,609502.84,38254.88,59495.07,588262.65,1196,,
2020-10-05,BSE,19497.85,,1291.12,19265.21,801,19263.66,1068.32
2020-10-05,NSE,588262.65,49017.14,40827.36,596452.43,1201,,
2020-10-06,NSE,596452.43,43018.48,42997.62,596473.29,1203,,
2020-10-07,BSE,19610.98,,950.6700000000001,19395.7,801,19395.510000000002,744.22
2020-10-07,NSE,596473.29,51110.68,45885.65,601698.32,1211,,
2020-10-08,BSE,19411.809999999998,,1221.77,19448.09,802,19448.0,1263.0700000000002
2020-10-08,NSE,601698.32,54096.92,47323.91,608471.32,1211,,
2020-10-09,NSE,608471.32,51018.34,48543.34,610946.33,1216,,
2020-10-12,NSE,610946.33,45112.73,40839.29,615219.76,1211,,
2020-10-13,BSE,19362.59,,2083.61,18316.52,797,18316.25,1038.46
2020-10-13,NSE,615219.76,45098.15,38812.99,621504.92,1206,,
2020-10-14,BSE,18329.8,,1028.27,18331.91,801,18331.660000000003,1035.75
2020-10-14,NSE,621504.92,48783.66,57688.36,612600.23,1199,,
2020-10-15,BSE,18344.93,,867.3700000000001,18315.300000000003,799,18313.890000000003,839.4300000000001
2020-10-15,NSE,612600.23,61768.43,38813.91,635554.76,1201,,
2020-10-16,BSE,18273.96,,988.24,18958.479999999996,802,18956.940000000002,1675.2
2020-10-16,NSE,635554.76,34287.49,35345.16,634497.09,1199,,
2020-10-19,BSE,18972.9,,1118.4899999999998,18573.92,800,18572.440000000002,724.1700000000001
2020-10-19,NSE,634497.09,39135.65,48641.01,624991.73,1195,,
2020-10-20,BSE,18588.87,,1095.85,18581.190000000002,800,18579.6,1088.37
2020-10-20,NSE,624991.73,42195.25,37864.82,629322.16,1197,,
2020-10-21,BSE,18595.449999999997,,1052.1799999999998,18418.309999999998,802,18419.4,876.46
2020-10-21,NSE,629322.16,53204.84,49449.74,633077.26,1183,,
2020-10-22,BSE,18471.93,,1059.27,18453.990000000005,804,18452.6,1044.04
2020-10-22,NSE,633077.26,41046.31,39215.18,634908.38,1183,,
2020-10-23,BSE,18285.65,,902.8,18327.559999999998,807,18326.02,955.12
2020-10-23,NSE,634908.38,46399.44,43579.36,637728.46,1183,,
2020-10-26,BSE,18508.079999999998,,852.3,18591.25,811,18589.71,939.24
2020-10-26,NSE,637728.46,59539.75,36837.07,660431.14,1184,,
2020-10-27,BSE,18579.6,,1308.13,18608.95,801,18607.25,1343.71
2020-10-27,NSE,660431.14,48384.5,58553.2,650262.44,1182,,
2020-10-28,BSE,18870.08,,1451.0499999999997,18366.32,800,18364.79,955.31
2020-10-28,NSE,650262.44,61878.06,42918.15,669222.35,1173,,
2020-10-30,BSE,18778.51,,573.31,19083.600000000002,801,19082.17,885.62
2020-10-30,NSE,675814.95,37988.26,27033.74,686769.47,1176,,
2020-11-02,NSE,686769.47,53594.96,55066.25,685298.18,1181,,
2020-11-03,NSE,685298.18,47044.97,60244.58,672098.57,1184,,
2020-11-04,BSE,19059.11,,1253.75,18877.78,827,18876.42,1076.1799999999998
2020-11-04,NSE,672098.57,51573.58,53834.11,669838.05,1186,,
2020-11-05,BSE,18876.36,,1242.6,18760.18,828,18758.620000000003,1134.5100000000002
2020-11-05,NSE,669838.05,50889.19,76534.38,644192.86,1190,,
2020-11-06,BSE,18760.190000000002,,1590.72,18656.940000000002,828,18655.49,1498.5500000000002
2020-11-06,NSE,644192.86,65559.24,66120.44,643631.65,1189,,
2020-11-09,BSE,18656.52,,1732.92,17995.32,828,17993.75,1086.1299999999999
2020-11-09,NSE,643631.65,55577.42,65159.41,634049.66,1191,,
2020-11-10,NSE,634049.66,84635.45,77207.93,641477.18,1189,,
2020-11-11,BSE,17983.760000000002,,1956.9099999999999,17734.45,832,17732.89,1713.91
2020-11-11,NSE,641477.18,72148.74,75576.74,638049.18,1189,,
2020-11-12,BSE,17734.14,,1280.65,17915.84,832,17913.940000000002,1465.8
2020-11-12,NSE,638049.18,67795.03,58464.53,647379.69,1186,,
2020-11-13,BSE,17911.91,,1403.38,17815.42,827,17813.5,1312.02
2020-11-13,NSE,647379.69,53102.04,52262.24,648219.49,1186,,
2020-11-14,BSE,17815.840000000004,,1509.09,17466.270000000004,833,17465.5,1173.69
2020-11-14,NSE,648219.49,20400.25,16997.26,651622.48,1186,,
2020-11-17,BSE,17465.87,,454.23,17516.79,834,17516.050000000003,505.42
2020-11-17,NSE,651622.48,67446.82,68492.19,650577.11,1189,,
2020-11-18,BSE,17515.13,,1522.64,17706.41,830,17705.620000000003,1728.8600000000001
2020-11-18,NSE,650577.11,71928.47,65476.7,657028.88,1188,,
2020-11-19,BSE,17706.17,,1445.0900000000001,17682.17,832,17681.34,1456.13
2020-11-19,NSE,657028.88,95590.01,67323.54,685295.36,1183,,
2020-11-20,BSE,17678.82,,1277.28,18695.489999999998,827,18694.800000000003,2311.14
2020-11-20,NSE,685295.36,67865.02,61966.57,691193.81,1183,,
2020-11-23,BSE,18689.72,,1226.7399999999998,19203.260000000002,828,19202.56,1740.4299999999998
2020-11-23,NSE,691193.81,70968.95,80420.94,681741.82,1182,,
2020-11-24,BSE,19203.09,,2318.84,18132.739999999998,828,18131.85,1264.81
2020-11-24,NSE,681741.82,69348.11,74571.71,676518.22,1182,,
2020-11-25,BSE,18129.989999999998,,1543.8199999999997,18268.420000000002,832,18267.72,1699.46
2020-11-25,NSE,676518.22,87665.85,58707.49,705476.58,1180,,
2020-11-26,BSE,18262.53,,1414.3,18810.739999999998,837,18810.370000000003,1978.19
2020-11-26,NSE,705476.58,48649.33,54064.75,700061.16,1177,,
2020-11-27,BSE,18810.45,,1265.7,18414.6,835,18414.320000000003,875.4399999999999
2020-11-27,NSE,700061.16,80245.95,90851.02,689456.1,1179,,
2020-12-01,NSE,689456.1,70513.79,72278.17,687691.72,1184,,
2020-12-02,BSE,18432.56,,1498.18,18150.93,843,18150.62,1225.29
2020-12-02,NSE,687691.72,80664.42,72231.82,696124.32,1184,,
2020-12-03,BSE,18146.549999999996,,1980.9299999999998,18116.63,826,18116.26,1953.3400000000001
